Distance, Trained X, Trained Y, Trained angle, Trained Response, Querry X, Querry Y, Querry angle, Querry Response, Ground Truth
37.000000,213.000000,200.000000,45.000000,25.000000,184.000000,200.000000,41.308617,24.000000,116.000000
49.000000,297.000000,200.000000,139.398712,16.000000,263.000000,200.000000,136.974930,17.000000,136.000000
67.000000,310.000000,201.000000,114.193207,27.000000,274.000000,200.000000,109.983109,20.000000,140.000000
71.000000,310.000000,201.000000,114.193207,27.000000,276.000000,200.000000,98.930588,14.000000,140.000000
18.000000,319.000000,200.000000,-176.248276,14.000000,284.000000,200.000000,-174.766144,14.000000,140.000000
63.000000,354.000000,200.000000,-39.588131,36.000000,320.000000,200.000000,-45.744057,39.000000,138.000000
58.000000,367.000000,200.000000,10.175510,19.000000,333.000000,200.000000,23.629377,20.000000,137.000000
47.000000,292.000000,201.000000,33.690067,15.000000,258.000000,201.000000,29.538782,11.000000,136.000000
62.000000,294.000000,201.000000,33.111343,18.000000,260.000000,201.000000,22.249023,16.000000,136.000000
41.000000,330.000000,201.000000,-18.621580,31.000000,295.000000,201.000000,-12.215719,31.000000,139.000000
51.000000,334.000000,202.000000,-114.075500,21.000000,299.000000,201.000000,-104.036247,19.000000,139.000000
50.000000,357.000000,201.000000,-107.354027,19.000000,322.000000,201.000000,-96.981056,15.000000,138.000000
68.000000,361.000000,201.000000,-105.524117,14.000000,326.000000,201.000000,-115.346169,14.000000,138.000000
57.000000,365.000000,202.000000,-39.805573,11.000000,330.000000,201.000000,-41.112091,10.000000,138.000000
79.000000,262.000000,206.000000,162.525223,11.000000,229.000000,202.000000,155.556046,11.000000,132.000000
92.000000,283.000000,202.000000,-68.962486,15.000000,249.000000,202.000000,-47.489555,11.000000,135.000000
62.000000,313.000000,202.000000,150.642242,34.000000,278.000000,202.000000,161.565048,34.000000,141.000000
43.000000,383.000000,202.000000,-63.434952,17.000000,349.000000,202.000000,-57.994617,29.000000,137.000000
57.000000,78.000000,203.000000,-146.888657,14.000000,33.000000,203.000000,-153.924637,12.000000,178.000000
35.000000,218.000000,203.000000,-54.272602,27.000000,189.000000,203.000000,-50.648247,27.000000,116.000000
34.000000,264.000000,203.000000,162.645966,18.000000,231.000000,203.000000,166.759476,15.000000,132.000000
86.000000,300.000000,204.000000,22.729733,20.000000,265.000000,203.000000,18.741341,22.000000,138.000000
55.000000,369.000000,203.000000,-61.189205,28.000000,334.000000,203.000000,-51.483074,29.000000,138.000000
39.000000,222.000000,204.000000,-15.524112,11.000000,194.000000,204.000000,-12.528808,13.000000,116.000000
53.000000,239.000000,204.000000,-153.671707,68.000000,209.000000,204.000000,-152.825439,62.000000,124.000000
35.000000,261.000000,204.000000,147.425949,26.000000,228.000000,204.000000,150.802521,21.000000,131.000000
48.000000,295.000000,204.000000,-116.565048,48.000000,261.000000,204.000000,-117.474434,46.000000,137.000000
72.000000,333.000000,205.000000,-74.577835,15.000000,298.000000,204.000000,-80.960518,15.000000,139.000000
36.000000,212.000000,205.000000,-70.407722,46.000000,183.000000,205.000000,-67.306206,40.000000,117.000000
71.000000,249.000000,205.000000,148.760788,15.000000,216.000000,205.000000,164.407196,16.000000,129.000000
34.000000,311.000000,206.000000,-135.674026,63.000000,276.000000,205.000000,-131.729507,47.000000,141.000000
46.000000,320.000000,206.000000,-173.853363,12.000000,285.000000,205.000000,-179.181549,22.000000,141.000000
67.000000,323.000000,205.000000,-173.480194,51.000000,288.000000,205.000000,-160.346176,51.000000,140.000000
98.000000,338.000000,207.000000,147.327774,19.000000,296.000000,205.000000,-32.092590,38.000000,140.000000
73.000000,379.000000,205.000000,20.071526,30.000000,344.000000,205.000000,11.842076,36.000000,138.000000
51.000000,110.000000,204.000000,-150.769257,13.000000,76.000000,206.000000,-154.179001,11.000000,117.000000
54.000000,226.000000,206.000000,-57.528805,10.000000,197.000000,206.000000,-79.215698,13.000000,116.000000
75.000000,262.000000,206.000000,162.525223,11.000000,230.000000,206.000000,163.779816,10.000000,132.000000
17.000000,214.000000,207.000000,-18.698984,41.000000,185.000000,207.000000,-21.644436,38.000000,117.000000
25.000000,220.000000,207.000000,-48.122131,14.000000,191.000000,207.000000,-49.236397,12.000000,117.000000
36.000000,269.000000,208.000000,-146.309937,22.000000,236.000000,207.000000,-148.240509,23.000000,134.000000
41.000000,276.000000,207.000000,-17.744671,16.000000,242.000000,207.000000,-23.498566,13.000000,135.000000
32.000000,285.000000,207.000000,-26.565050,22.000000,251.000000,207.000000,-25.769327,20.000000,136.000000
18.000000,338.000000,207.000000,147.327774,19.000000,303.000000,207.000000,150.385193,21.000000,140.000000
37.000000,238.000000,209.000000,168.036224,109.000000,207.000000,208.000000,174.983765,113.000000,123.000000
39.000000,254.000000,208.000000,113.860176,28.000000,221.000000,208.000000,124.640953,29.000000,130.000000
33.000000,262.000000,208.000000,167.005386,14.000000,229.000000,208.000000,167.005386,16.000000,132.000000
25.000000,336.000000,208.000000,110.556046,53.000000,301.000000,208.000000,114.943901,47.000000,140.000000
22.000000,226.000000,209.000000,-67.833656,18.000000,197.000000,209.000000,-71.800835,17.000000,117.000000
119.000000,291.000000,208.000000,-143.746170,11.000000,256.000000,209.000000,-164.054596,14.000000,137.000000
41.000000,320.000000,209.000000,-159.274445,32.000000,285.000000,209.000000,-154.563782,52.000000,141.000000
57.000000,353.000000,209.000000,180.000000,12.000000,318.000000,209.000000,168.690079,13.000000,140.000000
16.000000,356.000000,209.000000,-19.440035,17.000000,321.000000,209.000000,-17.927919,14.000000,140.000000
35.000000,358.000000,209.000000,-12.804266,18.000000,323.000000,209.000000,-15.945395,18.000000,140.000000
21.000000,367.000000,209.000000,38.453709,13.000000,332.000000,209.000000,39.472458,17.000000,140.000000
51.000000,371.000000,209.000000,77.471199,20.000000,336.000000,209.000000,83.157227,19.000000,139.000000
52.000000,385.000000,207.000000,91.101707,24.000000,351.000000,209.000000,103.448616,30.000000,138.000000
60.000000,202.000000,210.000000,-14.185938,20.000000,173.000000,210.000000,-12.558183,18.000000,111.000000
40.000000,219.000000,210.000000,-47.174744,45.000000,190.000000,210.000000,-42.345802,41.000000,117.000000
63.000000,233.000000,211.000000,-168.758530,13.000000,202.000000,210.000000,-163.945786,10.000000,117.000000
40.000000,330.000000,210.000000,19.536655,36.000000,295.000000,210.000000,16.620756,33.000000,140.000000
35.000000,364.000000,210.000000,77.347443,24.000000,329.000000,210.000000,82.874985,25.000000,140.000000
36.000000,379.000000,210.000000,27.499140,14.000000,344.000000,210.000000,28.300756,25.000000,139.000000
30.000000,383.000000,210.000000,38.884495,22.000000,349.000000,210.000000,36.119343,42.000000,139.000000
87.000000,425.000000,213.000000,-139.969742,36.000000,378.000000,210.000000,-150.819199,44.000000,116.000000
83.000000,409.000000,208.000000,-45.651062,13.000000,399.000000,210.000000,-68.938644,26.000000,116.000000
36.000000,217.000000,211.000000,-51.519802,21.000000,188.000000,211.000000,-46.236408,33.000000,117.000000
49.000000,238.000000,212.000000,168.303223,28.000000,207.000000,211.000000,165.865387,49.000000,0.000000
28.000000,374.000000,211.000000,79.624153,16.000000,339.000000,211.000000,86.863640,21.000000,140.000000
41.000000,376.000000,211.000000,51.842773,31.000000,341.000000,211.000000,58.477825,27.000000,139.000000
54.000000,212.000000,213.000000,-75.963760,31.000000,184.000000,212.000000,-73.123734,24.000000,117.000000
58.000000,220.000000,212.000000,-27.672077,21.000000,190.000000,212.000000,-20.828556,26.000000,117.000000
27.000000,226.000000,212.000000,-73.217354,20.000000,197.000000,212.000000,-72.149681,19.000000,117.000000
46.000000,307.000000,213.000000,-142.020782,38.000000,272.000000,212.000000,-144.614578,29.000000,143.000000
71.000000,327.000000,211.000000,29.604450,16.000000,292.000000,212.000000,34.919403,16.000000,141.000000
21.000000,339.000000,212.000000,178.172028,27.000000,304.000000,212.000000,179.415375,30.000000,141.000000
81.000000,352.000000,212.000000,140.194427,10.000000,316.000000,212.000000,173.990997,10.000000,141.000000
23.000000,386.000000,212.000000,-178.830856,12.000000,352.000000,212.000000,-174.289413,28.000000,138.000000
71.000000,249.000000,213.000000,113.385216,21.000000,217.000000,213.000000,122.905235,20.000000,130.000000
55.000000,252.000000,213.000000,104.676392,31.000000,219.000000,213.000000,115.942299,25.000000,131.000000
43.000000,298.000000,213.000000,12.994617,33.000000,263.000000,213.000000,16.389542,30.000000,139.000000
55.000000,312.000000,213.000000,-107.402702,45.000000,276.000000,213.000000,-90.000000,44.000000,143.000000
34.000000,337.000000,213.000000,-152.241455,36.000000,301.000000,213.000000,-140.194427,29.000000,141.000000
23.000000,362.000000,213.000000,33.690067,20.000000,327.000000,213.000000,34.777832,21.000000,141.000000
71.000000,202.000000,214.000000,-26.845568,65.000000,173.000000,214.000000,-19.240543,44.000000,111.000000
50.000000,222.000000,214.000000,-59.875687,14.000000,193.000000,214.000000,-58.695881,12.000000,117.000000
50.000000,229.000000,214.000000,-114.386375,17.000000,200.000000,214.000000,-125.537674,16.000000,117.000000
52.000000,231.000000,214.000000,-139.879272,17.000000,202.000000,214.000000,-148.223068,17.000000,118.000000
60.000000,254.000000,214.000000,-171.869888,24.000000,221.000000,214.000000,-169.824478,22.000000,132.000000
71.000000,294.000000,214.000000,106.389542,11.000000,259.000000,214.000000,101.768288,11.000000,139.000000
58.000000,302.000000,213.000000,6.040565,11.000000,266.000000,214.000000,10.334502,18.000000,142.000000
42.000000,328.000000,214.000000,45.000000,36.000000,293.000000,214.000000,47.815556,27.000000,141.000000
61.000000,347.000000,214.000000,165.963760,15.000000,312.000000,214.000000,175.236359,19.000000,141.000000
23.000000,349.000000,214.000000,-161.565048,17.000000,314.000000,214.000000,-162.255325,19.000000,141.000000
42.000000,366.000000,214.000000,74.475891,10.000000,331.000000,214.000000,78.690071,10.000000,141.000000
62.000000,374.000000,214.000000,57.144279,49.000000,339.000000,214.000000,66.974503,40.000000,140.000000
51.000000,382.000000,214.000000,3.224523,20.000000,348.000000,214.000000,6.241914,21.000000,139.000000
42.000000,208.000000,215.000000,-65.315193,18.000000,179.000000,215.000000,-67.217590,22.000000,115.000000
33.000000,215.000000,215.000000,-29.981638,25.000000,185.000000,215.000000,-27.997147,24.000000,117.000000
87.000000,288.000000,218.000000,49.969738,14.000000,254.000000,215.000000,47.385944,19.000000,139.000000
95.000000,380.000000,217.000000,-4.573921,22.000000,345.000000,215.000000,-14.036243,23.000000,140.000000
48.000000,390.000000,215.000000,-169.098740,13.000000,355.000000,215.000000,-165.434235,13.000000,138.000000
102.000000,150.000000,216.000000,45.000000,15.000000,115.000000,216.000000,35.537678,13.000000,140.000000
54.000000,205.000000,216.000000,-47.132370,58.000000,176.000000,216.000000,-44.317940,53.000000,115.000000
37.000000,224.000000,216.000000,-66.297356,27.000000,195.000000,216.000000,-62.818890,36.000000,118.000000
85.000000,267.000000,216.000000,90.000000,22.000000,234.000000,216.000000,79.315086,25.000000,135.000000
90.000000,292.000000,216.000000,131.820160,11.000000,257.000000,216.000000,112.380135,10.000000,139.000000
36.000000,314.000000,216.000000,-138.366470,43.000000,278.000000,216.000000,-132.990448,47.000000,143.000000
41.000000,323.000000,216.000000,88.602821,23.000000,288.000000,216.000000,91.060905,18.000000,142.000000
47.000000,337.000000,216.000000,-152.592422,13.000000,301.000000,216.000000,-157.217590,17.000000,142.000000
69.000000,424.000000,218.000000,-159.758545,27.000000,377.000000,216.000000,-165.230804,41.000000,116.000000
93.000000,210.000000,217.000000,-59.478428,12.000000,182.000000,217.000000,-49.490452,32.000000,116.000000
46.000000,228.000000,217.000000,-102.470459,23.000000,198.000000,217.000000,-95.527534,24.000000,118.000000
85.000000,244.000000,217.000000,156.037521,38.000000,212.000000,217.000000,159.075500,45.000000,129.000000
62.000000,270.000000,217.000000,66.801407,14.000000,236.000000,217.000000,73.686150,13.000000,136.000000
95.000000,333.000000,218.000000,97.765160,44.000000,297.000000,217.000000,105.945396,43.000000,142.000000
33.000000,353.000000,217.000000,56.575188,14.000000,317.000000,217.000000,57.449997,11.000000,142.000000
41.000000,365.000000,217.000000,62.354027,10.000000,330.000000,217.000000,70.201118,12.000000,141.000000
130.000000,373.000000,219.000000,-57.528805,18.000000,338.000000,217.000000,-37.234833,38.000000,141.000000
47.000000,183.000000,218.000000,149.381393,111.000000,136.000000,218.000000,151.539825,119.000000,188.000000
71.000000,252.000000,218.000000,-167.254715,24.000000,219.000000,218.000000,-165.141373,24.000000,132.000000
82.000000,262.000000,219.000000,144.926239,14.000000,228.000000,218.000000,148.134018,14.000000,135.000000
38.000000,303.000000,218.000000,12.652556,15.000000,267.000000,218.000000,15.086354,14.000000,143.000000
47.000000,307.000000,218.000000,-177.373596,50.000000,271.000000,218.000000,-177.776047,59.000000,144.000000
38.000000,317.000000,218.000000,-179.325958,26.000000,281.000000,218.000000,-177.324585,28.000000,144.000000
61.000000,328.000000,218.000000,16.699244,25.000000,292.000000,218.000000,23.114208,30.000000,142.000000
81.000000,336.000000,218.000000,164.981628,26.000000,300.000000,218.000000,150.461212,34.000000,142.000000
50.000000,359.000000,218.000000,76.809387,17.000000,323.000000,218.000000,72.050598,21.000000,142.000000
91.000000,406.000000,216.000000,-106.699242,11.000000,397.000000,218.000000,-115.906509,12.000000,115.000000
90.000000,178.000000,219.000000,89.432732,16.000000,131.000000,219.000000,100.864059,13.000000,187.000000
32.000000,219.000000,219.000000,-56.888660,20.000000,189.000000,219.000000,-58.038658,35.000000,119.000000
63.000000,257.000000,219.000000,94.085617,11.000000,223.000000,219.000000,108.434952,10.000000,133.000000
37.000000,305.000000,219.000000,-174.889587,28.000000,269.000000,219.000000,-172.724991,32.000000,144.000000
72.000000,375.000000,219.000000,-143.972626,12.000000,340.000000,219.000000,-155.556046,13.000000,141.000000
63.000000,178.000000,221.000000,-176.583405,49.000000,133.000000,220.000000,-167.799530,34.000000,187.000000
90.000000,209.000000,220.000000,-13.038657,16.000000,179.000000,220.000000,5.194429,13.000000,116.000000
44.000000,217.000000,220.000000,-60.689995,40.000000,187.000000,220.000000,-62.607632,23.000000,119.000000
41.000000,310.000000,220.000000,157.067902,17.000000,274.000000,220.000000,155.725555,23.000000,144.000000
32.000000,322.000000,220.000000,-7.650651,15.000000,286.000000,220.000000,-5.117315,20.000000,143.000000
66.000000,330.000000,220.000000,9.462322,26.000000,294.000000,220.000000,3.576334,29.000000,142.000000
45.000000,337.000000,220.000000,172.600403,18.000000,301.000000,220.000000,175.544403,14.000000,143.000000
34.000000,380.000000,220.000000,24.498573,17.000000,345.000000,220.000000,27.512001,15.000000,141.000000
47.000000,231.000000,221.000000,-110.772255,21.000000,201.000000,221.000000,-110.365540,20.000000,121.000000
37.000000,287.000000,221.000000,68.629379,12.000000,252.000000,221.000000,70.201118,12.000000,140.000000
92.000000,313.000000,221.000000,108.434952,11.000000,277.000000,221.000000,98.130096,13.000000,145.000000
93.000000,334.000000,223.000000,-70.016891,46.000000,298.000000,221.000000,-63.434952,30.000000,143.000000
35.000000,348.000000,221.000000,118.300758,25.000000,312.000000,221.000000,126.634109,26.000000,143.000000
110.000000,173.000000,224.000000,-134.090622,86.000000,130.000000,222.000000,-148.266479,84.000000,185.000000
36.000000,224.000000,222.000000,-73.442924,35.000000,194.000000,222.000000,-69.274445,31.000000,120.000000
21.000000,284.000000,222.000000,52.224316,29.000000,249.000000,222.000000,53.857956,25.000000,139.000000
85.000000,296.000000,224.000000,33.690067,17.000000,261.000000,222.000000,42.397438,10.000000,142.000000
61.000000,299.000000,224.000000,10.738897,11.000000,264.000000,222.000000,12.660623,11.000000,143.000000
70.000000,311.000000,222.000000,132.709381,33.000000,275.000000,222.000000,127.030388,38.000000,145.000000
36.000000,318.000000,222.000000,170.238235,21.000000,282.000000,222.000000,175.985825,23.000000,145.000000
80.000000,336.000000,222.000000,-162.718506,29.000000,300.000000,222.000000,-150.572540,27.000000,143.000000
55.000000,355.000000,222.000000,4.864514,22.000000,320.000000,222.000000,-3.900494,24.000000,143.000000
95.000000,378.000000,225.000000,47.447048,11.000000,343.000000,222.000000,44.610241,10.000000,142.000000
25.000000,384.000000,222.000000,-172.146683,11.000000,349.000000,222.000000,-166.159317,13.000000,141.000000
61.000000,413.000000,222.000000,25.989233,29.000000,384.000000,222.000000,15.507028,28.000000,115.000000
64.000000,415.000000,222.000000,19.267458,63.000000,386.000000,222.000000,8.130102,65.000000,115.000000
80.000000,131.000000,223.000000,137.642548,26.000000,80.000000,223.000000,142.016510,26.000000,204.000000
108.000000,218.000000,223.000000,-48.990913,47.000000,185.000000,223.000000,-53.806793,42.000000,120.000000
94.000000,218.000000,223.000000,-48.990913,47.000000,187.000000,223.000000,-54.887989,50.000000,120.000000
56.000000,305.000000,223.000000,163.523117,55.000000,269.000000,223.000000,168.037949,64.000000,145.000000
52.000000,315.000000,223.000000,147.380753,10.000000,279.000000,223.000000,157.067902,17.000000,145.000000
81.000000,322.000000,220.000000,-7.650651,15.000000,287.000000,223.000000,-5.262395,36.000000,143.000000
30.000000,325.000000,223.000000,7.495858,20.000000,289.000000,223.000000,7.815294,22.000000,143.000000
96.000000,328.000000,224.000000,0.000000,23.000000,292.000000,223.000000,-8.130102,28.000000,143.000000
39.000000,376.000000,223.000000,46.041626,10.000000,341.000000,223.000000,50.937416,13.000000,142.000000
59.000000,411.000000,223.000000,38.107574,15.000000,382.000000,223.000000,37.647621,13.000000,115.000000
39.000000,221.000000,224.000000,-69.001282,10.000000,191.000000,224.000000,-66.665962,18.000000,120.000000
42.000000,317.000000,224.000000,170.537674,27.000000,281.000000,224.000000,178.945602,14.000000,146.000000
20.000000,339.000000,224.000000,84.289406,15.000000,303.000000,224.000000,84.289406,20.000000,144.000000
18.000000,349.000000,224.000000,147.171448,12.000000,313.000000,224.000000,149.534454,13.000000,143.000000
19.000000,369.000000,224.000000,174.447037,23.000000,333.000000,224.000000,177.768829,15.000000,143.000000
32.000000,386.000000,224.000000,-175.236359,17.000000,351.000000,224.000000,-171.495422,16.000000,141.000000
103.000000,128.000000,223.000000,60.524109,23.000000,76.000000,225.000000,56.523724,18.000000,204.000000
105.000000,218.000000,228.000000,-87.137596,17.000000,185.000000,225.000000,-81.573029,61.000000,121.000000
44.000000,223.000000,225.000000,-95.826347,36.000000,193.000000,225.000000,-91.961411,42.000000,121.000000
37.000000,281.000000,225.000000,54.462322,18.000000,246.000000,225.000000,57.804268,12.000000,139.000000
51.000000,291.000000,225.000000,159.026505,46.000000,256.000000,225.000000,156.801407,51.000000,141.000000
47.000000,307.000000,226.000000,-143.820389,28.000000,271.000000,225.000000,-137.231171,21.000000,145.000000
31.000000,357.000000,225.000000,0.000000,24.000000,321.000000,225.000000,1.507436,26.000000,144.000000
61.000000,414.000000,225.000000,18.518349,25.000000,385.000000,225.000000,8.517231,24.000000,115.000000
86.000000,219.000000,226.000000,-77.816345,36.000000,189.000000,226.000000,-71.980232,55.000000,121.000000
80.000000,305.000000,226.000000,-155.965714,71.000000,269.000000,226.000000,-141.965408,72.000000,145.000000
31.000000,359.000000,226.000000,0.000000,15.000000,323.000000,226.000000,1.684684,15.000000,144.000000
25.000000,367.000000,226.000000,3.179830,20.000000,331.000000,226.000000,1.507436,23.000000,143.000000
71.000000,223.000000,227.000000,-104.803978,29.000000,193.000000,227.000000,-100.304848,27.000000,121.000000
36.000000,324.000000,227.000000,8.880659,19.000000,288.000000,227.000000,10.366323,20.000000,144.000000
28.000000,348.000000,227.000000,135.000000,10.000000,312.000000,227.000000,134.090622,12.000000,144.000000
47.000000,369.000000,226.000000,174.122620,21.000000,333.000000,227.000000,-176.081757,16.000000,143.000000
44.000000,388.000000,227.000000,-171.408768,10.000000,353.000000,227.000000,-167.249969,12.000000,141.000000
95.000000,129.000000,228.000000,138.366470,28.000000,78.000000,228.000000,156.297348,32.000000,204.000000
73.000000,275.000000,230.000000,41.633541,32.000000,240.000000,228.000000,48.930176,15.000000,140.000000
30.000000,285.000000,228.000000,45.603088,31.000000,250.000000,228.000000,54.462322,33.000000,141.000000
73.000000,299.000000,228.000000,5.511477,10.000000,262.000000,228.000000,7.883140,17.000000,144.000000
48.000000,314.000000,230.000000,-129.440048,44.000000,277.000000,228.000000,-131.496475,61.000000,147.000000
40.000000,328.000000,228.000000,-163.300751,20.000000,292.000000,228.000000,-164.475891,21.000000,144.000000
44.000000,339.000000,228.000000,66.801407,24.000000,303.000000,228.000000,69.775146,22.000000,144.000000
22.000000,362.000000,228.000000,-12.804266,20.000000,326.000000,228.000000,-12.264773,20.000000,144.000000
37.000000,365.000000,228.000000,-5.194429,21.000000,329.000000,228.000000,-1.380354,22.000000,144.000000
54.000000,384.000000,227.000000,-173.884506,19.000000,349.000000,228.000000,-162.235153,16.000000,141.000000
58.000000,414.000000,228.000000,11.064871,53.000000,386.000000,228.000000,2.935673,59.000000,115.000000
28.000000,278.000000,229.000000,73.442924,13.000000,243.000000,229.000000,71.323303,14.000000,140.000000
22.000000,281.000000,229.000000,69.943901,22.000000,246.000000,229.000000,70.096252,24.000000,140.000000
74.000000,130.000000,230.000000,105.350136,17.000000,79.000000,230.000000,104.036247,17.000000,205.000000
33.000000,283.000000,229.000000,38.904140,30.000000,248.000000,230.000000,38.157227,27.000000,141.000000
94.000000,304.000000,231.000000,-162.132309,45.000000,268.000000,230.000000,-140.492325,72.000000,146.000000
56.000000,322.000000,230.000000,-16.504362,13.000000,285.000000,230.000000,-19.653824,21.000000,146.000000
75.000000,374.000000,231.000000,34.359379,22.000000,339.000000,230.000000,46.123306,25.000000,144.000000
46.000000,383.000000,230.000000,-155.794113,10.000000,347.000000,230.000000,-153.183655,12.000000,142.000000
68.000000,61.000000,229.000000,-157.209412,13.000000,353.000000,230.000000,-165.863937,10.000000,177.000000
72.000000,414.000000,228.000000,11.064871,53.000000,402.000000,230.000000,20.203615,42.000000,115.000000
103.000000,331.000000,231.000000,140.527542,15.000000,295.000000,231.000000,123.690071,18.000000,145.000000
33.000000,358.000000,231.000000,36.869896,18.000000,322.000000,231.000000,40.236359,18.000000,145.000000
51.000000,365.000000,232.000000,5.194429,12.000000,329.000000,231.000000,7.001267,17.000000,145.000000
56.000000,290.000000,232.000000,-158.344009,11.000000,254.000000,232.000000,-150.642242,13.000000,143.000000
32.000000,293.000000,232.000000,-137.910843,13.000000,257.000000,232.000000,-139.398712,13.000000,143.000000
70.000000,295.000000,232.000000,-82.874985,24.000000,259.000000,232.000000,-97.907166,30.000000,143.000000
82.000000,314.000000,230.000000,-129.440048,44.000000,278.000000,232.000000,-105.388466,19.000000,147.000000
42.000000,325.000000,232.000000,-18.725788,18.000000,289.000000,232.000000,-16.699244,25.000000,145.000000
52.000000,349.000000,232.000000,133.876694,14.000000,313.000000,232.000000,145.007980,16.000000,145.000000
105.000000,362.000000,232.000000,62.850323,16.000000,325.000000,232.000000,85.486015,18.000000,145.000000
90.000000,413.000000,234.000000,19.219772,39.000000,402.000000,232.000000,18.958183,17.000000,115.000000
75.000000,132.000000,233.000000,132.273697,35.000000,81.000000,233.000000,135.855103,38.000000,204.000000
40.000000,287.000000,233.000000,-132.324570,24.000000,251.000000,233.000000,-132.165894,20.000000,142.000000
64.000000,303.000000,234.000000,-153.434952,45.000000,266.000000,233.000000,-143.310272,42.000000,147.000000
39.000000,317.000000,233.000000,-160.691330,26.000000,280.000000,233.000000,-157.131500,25.000000,147.000000
75.000000,345.000000,233.000000,75.963760,13.000000,309.000000,233.000000,90.000000,11.000000,146.000000
35.000000,381.000000,233.000000,-171.929764,21.000000,345.000000,233.000000,-170.371841,25.000000,143.000000
66.000000,275.000000,235.000000,-22.714413,14.000000,240.000000,235.000000,-26.053495,17.000000,141.000000
30.000000,286.000000,235.000000,-137.290619,23.000000,250.000000,235.000000,-138.239700,19.000000,143.000000
44.000000,295.000000,235.000000,-119.931511,28.000000,259.000000,235.000000,-119.396049,26.000000,144.000000
45.000000,325.000000,235.000000,-42.108730,18.000000,289.000000,235.000000,-41.185925,33.000000,146.000000
62.000000,328.000000,235.000000,-79.695152,13.000000,291.000000,235.000000,-66.037514,20.000000,146.000000
88.000000,361.000000,235.000000,70.906509,21.000000,325.000000,235.000000,93.012787,20.000000,146.000000
23.000000,374.000000,235.000000,83.290161,15.000000,338.000000,235.000000,85.333138,14.000000,145.000000
110.000000,126.000000,240.000000,178.315308,80.000000,76.000000,236.000000,-174.805573,36.000000,205.000000
75.000000,279.000000,236.000000,-79.460815,21.000000,243.000000,236.000000,-86.347778,32.000000,142.000000
88.000000,320.000000,236.000000,-90.000000,16.000000,283.000000,236.000000,-101.309937,20.000000,147.000000
65.000000,349.000000,236.000000,143.673172,20.000000,312.000000,236.000000,142.650650,14.000000,146.000000
64.000000,264.000000,232.000000,141.632507,12.000000,376.000000,236.000000,153.183655,12.000000,138.000000
36.000000,285.000000,237.000000,-153.019775,26.000000,249.000000,237.000000,-154.259293,28.000000,143.000000
48.000000,314.000000,237.000000,-86.455238,11.000000,277.000000,237.000000,-76.561813,17.000000,148.000000
33.000000,369.000000,237.000000,19.328129,26.000000,333.000000,237.000000,20.063072,27.000000,145.000000
93.000000,283.000000,239.000000,-94.763641,36.000000,247.000000,238.000000,-96.009003,33.000000,143.000000
33.000000,312.000000,238.000000,-88.958374,16.000000,275.000000,238.000000,-86.358818,15.000000,148.000000
26.000000,317.000000,238.000000,-111.985245,35.000000,280.000000,238.000000,-111.170547,44.000000,148.000000
40.000000,333.000000,238.000000,57.200466,13.000000,297.000000,238.000000,57.144279,14.000000,146.000000
47.000000,366.000000,238.000000,7.523820,22.000000,330.000000,238.000000,9.700392,19.000000,146.000000
45.000000,300.000000,240.000000,-75.553200,42.000000,263.000000,239.000000,-68.619186,39.000000,148.000000
15.000000,322.000000,239.000000,-57.346420,23.000000,285.000000,239.000000,-56.778023,23.000000,148.000000
49.000000,351.000000,239.000000,142.352386,14.000000,314.000000,239.000000,150.255112,15.000000,147.000000
23.000000,379.000000,239.000000,-166.083130,12.000000,343.000000,239.000000,-163.141602,18.000000,144.000000
59.000000,291.000000,240.000000,-156.476791,15.000000,256.000000,240.000000,-154.632599,20.000000,144.000000
52.000000,303.000000,240.000000,-101.808144,76.000000,266.000000,240.000000,-99.329544,90.000000,148.000000
25.000000,332.000000,240.000000,21.317911,17.000000,295.000000,240.000000,19.722277,23.000000,147.000000
27.000000,344.000000,240.000000,26.565050,49.000000,307.000000,240.000000,24.507404,52.000000,147.000000
31.000000,349.000000,240.000000,153.434952,18.000000,312.000000,240.000000,158.552261,14.000000,147.000000
79.000000,358.000000,240.000000,119.054611,22.000000,321.000000,240.000000,105.255119,22.000000,147.000000
96.000000,257.000000,241.000000,141.115509,30.000000,208.000000,241.000000,130.763596,35.000000,197.000000
53.000000,262.000000,241.000000,160.847610,21.000000,213.000000,241.000000,162.100510,14.000000,197.000000
27.000000,308.000000,241.000000,-93.066483,18.000000,271.000000,241.000000,-94.600098,25.000000,148.000000
13.000000,318.000000,241.000000,-97.155540,30.000000,281.000000,241.000000,-97.640411,24.000000,149.000000
14.000000,320.000000,241.000000,-71.120911,24.000000,283.000000,241.000000,-69.676865,19.000000,148.000000
83.000000,267.000000,242.000000,147.680389,10.000000,327.000000,241.000000,-6.911227,13.000000,141.000000
26.000000,384.000000,241.000000,-159.109177,10.000000,348.000000,241.000000,-156.747406,11.000000,144.000000
85.000000,146.000000,242.000000,84.718758,91.000000,108.000000,242.000000,79.380341,104.000000,140.000000
19.000000,287.000000,242.000000,-154.592285,21.000000,251.000000,242.000000,-154.983109,22.000000,144.000000
49.000000,289.000000,242.000000,-167.660919,29.000000,253.000000,242.000000,-164.128815,30.000000,145.000000
42.000000,294.000000,242.000000,-150.579025,27.000000,257.000000,242.000000,-150.861588,34.000000,145.000000
39.000000,298.000000,243.000000,-118.565842,11.000000,261.000000,242.000000,-116.113914,22.000000,147.000000
